date,Temperature @ 2m [deg C],Sea-Level Pressure (Est) [mBar],Avg Wind Speed @ 2m [m/s],Avg Wind Direction @ 2m [deg],Avg Wind Shear [1/s],Turbulence Intensity @ 2m,Friction Velocity (u*) [m/s],Avg Wind Speed @ 80m [m/s]
2015-01-01 00:00:00,-12.09836666666667,1017.9733333333332,2.5920283333333334,210.79449999999994,0.05755816666666666,0.055251666666666664,0.3028050000000001,3.707893333333333
2015-01-01 01:00:00,-11.344733333333329,1017.2766666666665,2.5463999999999993,206.18349999999995,0.0763115,0.061000000000000006,0.3724850000000001,3.9053316666666666
2015-01-01 02:00:00,-10.756595000000004,1016.5266666666663,1.5793283333333332,252.05650000000003,0.03211416666666667,0.09069166666666666,0.22484333333333326,1.846028666666667
2015-01-01 03:00:00,-10.025009999999998,1015.9000000000001,1.6059700000000001,274.1846666666667,0.0476895,0.11861000000000002,0.2976933333333333,2.8919766666666673
2015-01-01 04:00:00,-10.171330000000001,1015.5450000000001,1.2610565,260.7101666666667,0.01659733333333334,0.0992683333333333,-11.4025,1.4462798333333338
2015-01-01 05:00:00,-10.23639666666667,1014.9233333333348,1.4652216666666666,238.18699999999995,0.013224999999999999,0.07343000000000004,-4.758008333333333,1.6847551666666665
2015-01-01 06:00:00,-10.290960000000002,1014.8766666666672,1.7846625,199.595,-0.0266625,0.057805,-67.54028,1.1947961666666664
2015-01-01 07:00:00,-10.155466666666666,1015.166666666666,1.7657226666666666,213.305,0.02429166666666667,0.07142666666666668,-3.0591050000000006,1.7675603333333334
2015-01-01 08:00:00,-6.900105,1015.215,1.077047000000001,256.4784360000001,0.06833550000000001,0.12743666666666667,0.5137016666666667,4.691043333333332
2015-01-01 09:00:00,-5.258139999999998,1015.8766666666669,1.0688546666666672,223.62396333333334,0.06641283333333332,0.15092833333333336,0.4167699999999999,4.470326666666668
2015-01-01 10:00:00,-4.575903333333334,1016.3366666666675,1.631190333333333,280.06461249999995,0.05211783333333333,0.13301666666666664,0.2914533333333333,4.152400000000001
2015-01-01 11:00:00,-5.786625000000001,1016.0649999999997,1.642955833333333,126.87352166666666,0.0469775,0.1490333333333333,0.34604999999999997,4.490326666666666
2015-01-01 12:00:00,-5.566851666666666,1014.8866666666668,2.0652183333333336,285.0904516666667,0.05048549999999999,0.12008166666666668,0.31378666666666677,4.749083333333332
2015-01-01 13:00:00,-5.411673333333331,1014.6149999999991,1.3783763333333328,125.03058833333334,0.059906999999999995,0.10625833333333333,0.32513,4.148096666666665
2015-01-01 14:00:00,-5.037345000000001,1014.9616666666664,0.5095001666666666,216.51436666666675,0.020036499999999995,0.044186666666666666,-4.807120000000004,1.5546858333333333
2015-01-01 15:00:00,-4.722529999999998,1015.5700000000003,0.9407268333333334,188.71457799999993,0.06198883333333334,0.14207666666666668,0.2962983333333333,3.453403333333333
2015-01-01 16:00:00,-5.251383333333333,1015.9766666666661,0.7500151666666673,283.5061516666667,0.062096000000000005,0.06624999999999999,0.3467083333333333,3.7085850000000002
2015-01-01 17:00:00,-4.963465,1016.1716666666676,1.1039293333333333,321.2702356666667,0.08161333333333333,0.12292500000000003,0.40934500000000007,4.6400483333333336
2015-01-01 18:00:00,-4.903050000000001,1016.6100000000007,1.097056,328.77897500000006,0.08721183333333336,0.138885,0.47048000000000006,5.12633
2015-01-01 19:00:00,-5.360476666666669,1017.0833333333325,1.281989833333333,148.14771983333333,0.04091333333333333,0.06839666666666666,-1.391285,2.6016721666666682
2015-01-01 20:00:00,-6.822773333333334,1017.1266666666656,1.7874039999999995,172.60516666666666,0.0394205,0.12317833333333333,0.23106833333333326,1.1267938333333336
2015-01-01 21:00:00,-7.519635,1016.971666666667,1.8998323333333327,195.97933333333333,0.04520749999999999,0.0988583333333333,-1.3515449999999996,2.04808
2015-01-01 22:00:00,-6.158581666666665,1017.3083333333337,0.7550746666666668,203.43250000000003,0.036436166666666665,0.06383000000000001,0.33078,2.233520499999999
2015-01-01 23:00:00,-6.275106666666669,1017.5683333333332,2.099794,203.07716666666673,0.032059500000000005,0.10256500000000002,0.20696000000000006,2.2618625
2015-01-02 00:00:00,-4.782963333333334,1017.3833333333345,1.7334710000000007,264.06166666666667,0.0468135,0.13762499999999997,0.28962333333333323,4.065960000000001
2015-01-02 01:00:00,-5.339241666666666,1017.1933333333327,1.7373666666666663,279.3256666666667,0.05040333333333335,0.11438666666666666,0.2839866666666666,3.5431933333333334
2015-01-02 02:00:00,-6.290480000000001,1017.0933333333326,1.3272918333333332,247.96800000000002,0.038439333333333346,0.09131833333333335,0.30376500000000006,3.4615650000000007
2015-01-02 03:00:00,-6.9587949999999985,1016.8433333333345,1.4153215000000003,248.83850000000004,0.037425499999999993,0.08308833333333335,0.28397666666666666,2.703993333333332
2015-01-02 04:00:00,-6.969681666666669,1016.3749999999998,1.7270116666666662,234.5349999999999,0.017716166666666665,0.05564,0.17330333333333334,2.241915
